Drug1,Drug2,Index1,Index2,Cell_Line,Cindex,Tissue,Tindex,Synergy
Cisplatin,Afatinib,14,2,HCC1395,23,breast,2,0
Cisplatin,Afatinib,14,2,HCC1419,24,breast,2,0
Cisplatin,Afatinib,14,2,HCC1428,25,breast,2,0
Cisplatin,Afatinib,14,2,HCC1806,26,breast,2,0
Cisplatin,Afatinib,14,2,HCC1937,27,breast,2,0
Cisplatin,Afatinib,14,2,HCC1954,28,breast,2,0
Cisplatin,Afatinib,14,2,HCC38,31,breast,2,0
Cisplatin,Afatinib,14,2,HCC70,32,breast,2,0
Cisplatin,Afatinib,14,2,Hs.578.T,35,breast,2,0
Cisplatin,Afatinib,14,2,JIMT.1,42,breast,2,0
Cisplatin,Afatinib,14,2,MCF7,54,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC1937,27,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC1954,28,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC38,31,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC70,32,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,BT.549,3,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,CAL.120,6,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,Hs.578.T,35,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,JIMT.1,42,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MCF7,54,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MDA.MB.157,55,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,CAL.51,7,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,CAMA.1,8,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MDA.MB.231,56,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MDA.MB.361,57,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,COLO.824,15,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MDA.MB.415,58,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,DU.4475,17,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MDA.MB.436,59,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MDA.MB.453,60,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MDA.MB.468,61,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,EFM.19,18,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,MFM.223,63,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,OCUB.M,67,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,EVSA.T,19,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,T47D,90,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,UACC.893,92,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC1143,21,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC1187,22,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC1395,23,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC1419,24,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC1428,25,breast,2,0
Cisplatin,Wee1 Inhibitor,14,61,HCC1806,26,breast,2,0
Cisplatin,ZM447439,14,62,CAL.51,7,breast,2,0
Cisplatin,PD173074,14,42,AU565,2,breast,2,0
Cisplatin,ZM447439,14,62,CAMA.1,8,breast,2,0
Cisplatin,ZM447439,14,62,COLO.824,15,breast,2,0
Cisplatin,ZM447439,14,62,DU.4475,17,breast,2,0
Cisplatin,ZM447439,14,62,EFM.19,18,breast,2,0
Cisplatin,ZM447439,14,62,EVSA.T,19,breast,2,1
Cisplatin,ZM447439,14,62,HCC1143,21,breast,2,0
Cisplatin,ZM447439,14,62,HCC1187,22,breast,2,0
Cisplatin,ZM447439,14,62,HCC1395,23,breast,2,0
Cisplatin,ZM447439,14,62,HCC1419,24,breast,2,0
Cisplatin,ZM447439,14,62,HCC1428,25,breast,2,0
Cisplatin,ZM447439,14,62,HCC1806,26,breast,2,0
Cisplatin,ZM447439,14,62,HCC1937,27,breast,2,0
Cisplatin,ZM447439,14,62,HCC1954,28,breast,2,0
Cisplatin,ZM447439,14,62,HCC38,31,breast,2,0
Cisplatin,ZM447439,14,62,HCC70,32,breast,2,0
Cisplatin,ZM447439,14,62,Hs.578.T,35,breast,2,0
Cisplatin,ZM447439,14,62,JIMT.1,42,breast,2,0
Cisplatin,ZM447439,14,62,MCF7,54,breast,2,0
Cisplatin,ZM447439,14,62,MDA.MB.157,55,breast,2,0
Cisplatin,ZM447439,14,62,MDA.MB.231,56,breast,2,0
Cisplatin,ZM447439,14,62,MDA.MB.361,57,breast,2,0
Cisplatin,ZM447439,14,62,MDA.MB.415,58,breast,2,0
Cisplatin,ZM447439,14,62,MDA.MB.436,59,breast,2,0
Cisplatin,ZM447439,14,62,MDA.MB.453,60,breast,2,0
Cisplatin,ZM447439,14,62,MDA.MB.468,61,breast,2,0
Cisplatin,ZM447439,14,62,MFM.223,63,breast,2,0
Cisplatin,ZM447439,14,62,OCUB.M,67,breast,2,0
Cisplatin,ZM447439,14,62,T47D,90,breast,2,0
Cisplatin,ZM447439,14,62,UACC.893,92,breast,2,0
Cisplatin,Alisertib,14,3,AU565,2,breast,2,0
Cisplatin,PD173074,14,42,BT.549,3,breast,2,0
Cisplatin,PD173074,14,42,CAL.120,6,breast,2,0
Cisplatin,PD173074,14,42,CAL.51,7,breast,2,1
Cisplatin,PD173074,14,42,CAMA.1,8,breast,2,0
Cisplatin,PD173074,14,42,COLO.824,15,breast,2,0
Cisplatin,PD173074,14,42,DU.4475,17,breast,2,0
Cisplatin,PD173074,14,42,EFM.19,18,breast,2,0
Cisplatin,PD173074,14,42,EVSA.T,19,breast,2,0
Cisplatin,PD173074,14,42,HCC1143,21,breast,2,0
Cisplatin,PD173074,14,42,HCC1187,22,breast,2,0
Cisplatin,PD173074,14,42,HCC1395,23,breast,2,0
Cisplatin,PD173074,14,42,HCC1419,24,breast,2,0
Cisplatin,PD173074,14,42,HCC1428,25,breast,2,0
Cisplatin,PD173074,14,42,HCC1806,26,breast,2,0
Cisplatin,PD173074,14,42,HCC1937,27,breast,2,0
Cisplatin,PD173074,14,42,HCC1954,28,breast,2,0
Cisplatin,PD173074,14,42,HCC202,29,breast,2,0
Cisplatin,PD173074,14,42,HCC38,31,breast,2,0
Cisplatin,PD173074,14,42,HCC70,32,breast,2,0
Cisplatin,PD173074,14,42,Hs.578.T,35,breast,2,0
Cisplatin,PD173074,14,42,JIMT.1,42,breast,2,0
Cisplatin,PD173074,14,42,MCF7,54,breast,2,0
Cisplatin,PD173074,14,42,MDA.MB.157,55,breast,2,0
Cisplatin,PD173074,14,42,MDA.MB.231,56,breast,2,0
Cisplatin,PD173074,14,42,MDA.MB.361,57,breast,2,0
Cisplatin,PD173074,14,42,MDA.MB.415,58,breast,2,0
Cisplatin,PD173074,14,42,MDA.MB.436,59,breast,2,0
Cisplatin,PD173074,14,42,MDA.MB.453,60,breast,2,0
Cisplatin,PD173074,14,42,MDA.MB.468,61,breast,2,0
Cisplatin,PD173074,14,42,MFM.223,63,breast,2,0
Cisplatin,PD173074,14,42,OCUB.M,67,breast,2,0
Cisplatin,PD173074,14,42,T47D,90,breast,2,0
Cisplatin,PD173074,14,42,UACC.893,92,breast,2,0
Cisplatin,ZM447439,14,62,AU565,2,breast,2,0
Cisplatin,ZM447439,14,62,BT.549,3,breast,2,0
Cisplatin,ZM447439,14,62,CAL.120,6,breast,2,0
Cisplatin,RO-3306,14,46,MFM.223,63,breast,2,0
Cisplatin,RO-3306,14,46,OCUB.M,67,breast,2,0
Cisplatin,RO-3306,14,46,T47D,90,breast,2,0
Cisplatin,RO-3306,14,46,UACC.893,92,breast,2,0
Cisplatin,MK-2206,14,34,AU565,2,breast,2,0
Cisplatin,Alisertib,14,3,BT.549,3,breast,2,0
Cisplatin,Alisertib,14,3,CAL.120,6,breast,2,0
Cisplatin,Alisertib,14,3,CAL.51,7,breast,2,0
Cisplatin,Alisertib,14,3,CAMA.1,8,breast,2,0
Cisplatin,Alisertib,14,3,COLO.824,15,breast,2,0
Cisplatin,Alisertib,14,3,DU.4475,17,breast,2,0
Cisplatin,Alisertib,14,3,EFM.19,18,breast,2,0
Cisplatin,Alisertib,14,3,EVSA.T,19,breast,2,0
Cisplatin,Alisertib,14,3,HCC1143,21,breast,2,0
Cisplatin,Alisertib,14,3,HCC1187,22,breast,2,0
Cisplatin,Alisertib,14,3,HCC1395,23,breast,2,0
Cisplatin,Alisertib,14,3,HCC1419,24,breast,2,0
Cisplatin,Alisertib,14,3,HCC1428,25,breast,2,0
Cisplatin,Alisertib,14,3,HCC1806,26,breast,2,0
Cisplatin,Alisertib,14,3,HCC1937,27,breast,2,0
Cisplatin,Alisertib,14,3,HCC1954,28,breast,2,0
Cisplatin,Alisertib,14,3,HCC38,31,breast,2,0
Cisplatin,Alisertib,14,3,HCC70,32,breast,2,0
Cisplatin,Alisertib,14,3,Hs.578.T,35,breast,2,0
Cisplatin,Alisertib,14,3,JIMT.1,42,breast,2,0
Cisplatin,Alisertib,14,3,MCF7,54,breast,2,0
Cisplatin,Alisertib,14,3,MDA.MB.157,55,breast,2,0
Cisplatin,Alisertib,14,3,MDA.MB.231,56,breast,2,0
Cisplatin,Alisertib,14,3,MDA.MB.361,57,breast,2,0
Cisplatin,Alisertib,14,3,MDA.MB.415,58,breast,2,0
Cisplatin,Alisertib,14,3,MDA.MB.436,59,breast,2,0
Cisplatin,Alisertib,14,3,MDA.MB.453,60,breast,2,0
Cisplatin,Alisertib,14,3,MDA.MB.468,61,breast,2,0
Cisplatin,Alisertib,14,3,MFM.223,63,breast,2,0
Cisplatin,Alisertib,14,3,OCUB.M,67,breast,2,0
Cisplatin,Alisertib,14,3,T47D,90,breast,2,0
Cisplatin,Alisertib,14,3,UACC.893,92,breast,2,0
Cisplatin,RO-3306,14,46,AU565,2,breast,2,0
Cisplatin,RO-3306,14,46,BT.549,3,breast,2,0
Cisplatin,RO-3306,14,46,CAL.120,6,breast,2,0
Cisplatin,RO-3306,14,46,CAL.51,7,breast,2,0
Cisplatin,RO-3306,14,46,CAMA.1,8,breast,2,0
Cisplatin,RO-3306,14,46,COLO.824,15,breast,2,0
Cisplatin,RO-3306,14,46,DU.4475,17,breast,2,0
Cisplatin,RO-3306,14,46,EFM.19,18,breast,2,0
Cisplatin,RO-3306,14,46,EVSA.T,19,breast,2,0
Cisplatin,RO-3306,14,46,HCC1143,21,breast,2,0
Cisplatin,RO-3306,14,46,HCC1187,22,breast,2,0
Cisplatin,RO-3306,14,46,HCC1395,23,breast,2,0
Cisplatin,RO-3306,14,46,HCC1419,24,breast,2,0
Cisplatin,RO-3306,14,46,HCC1428,25,breast,2,0
Cisplatin,RO-3306,14,46,HCC1806,26,breast,2,0
Cisplatin,RO-3306,14,46,HCC1937,27,breast,2,0
Cisplatin,RO-3306,14,46,HCC1954,28,breast,2,0
Cisplatin,RO-3306,14,46,HCC38,31,breast,2,0
Cisplatin,RO-3306,14,46,HCC70,32,breast,2,0
Cisplatin,RO-3306,14,46,Hs.578.T,35,breast,2,0
Cisplatin,RO-3306,14,46,JIMT.1,42,breast,2,0
Cisplatin,RO-3306,14,46,MCF7,54,breast,2,0
Cisplatin,RO-3306,14,46,MDA.MB.157,55,breast,2,0
Cisplatin,RO-3306,14,46,MDA.MB.231,56,breast,2,0
Cisplatin,RO-3306,14,46,MDA.MB.361,57,breast,2,0
Cisplatin,RO-3306,14,46,MDA.MB.415,58,breast,2,0
Cisplatin,RO-3306,14,46,MDA.MB.436,59,breast,2,0
Cisplatin,RO-3306,14,46,MDA.MB.453,60,breast,2,0
Cisplatin,RO-3306,14,46,MDA.MB.468,61,breast,2,0
Cisplatin,Pictilisib,14,44,HCC202,29,breast,2,0
Cisplatin,MK-2206,14,34,BT.549,3,breast,2,0
Cisplatin,MK-2206,14,34,CAL.120,6,breast,2,0
Cisplatin,MK-2206,14,34,CAL.51,7,breast,2,0
Cisplatin,MK-2206,14,34,CAMA.1,8,breast,2,0
Cisplatin,MK-2206,14,34,COLO.824,15,breast,2,0
Cisplatin,MK-2206,14,34,DU.4475,17,breast,2,0
Cisplatin,MK-2206,14,34,EFM.19,18,breast,2,0
Cisplatin,MK-2206,14,34,EVSA.T,19,breast,2,0
Cisplatin,MK-2206,14,34,HCC1143,21,breast,2,0
Cisplatin,MK-2206,14,34,HCC1187,22,breast,2,0
Cisplatin,MK-2206,14,34,HCC1395,23,breast,2,0
Cisplatin,MK-2206,14,34,HCC1419,24,breast,2,0
Cisplatin,MK-2206,14,34,HCC1428,25,breast,2,0
Cisplatin,MK-2206,14,34,HCC1806,26,breast,2,0
Cisplatin,MK-2206,14,34,HCC1937,27,breast,2,0
Cisplatin,MK-2206,14,34,HCC1954,28,breast,2,0
Cisplatin,MK-2206,14,34,HCC202,29,breast,2,0
Cisplatin,MK-2206,14,34,HCC38,31,breast,2,0
Cisplatin,MK-2206,14,34,HCC70,32,breast,2,0
Cisplatin,MK-2206,14,34,Hs.578.T,35,breast,2,0
Cisplatin,MK-2206,14,34,JIMT.1,42,breast,2,0
Cisplatin,MK-2206,14,34,MCF7,54,breast,2,0
Cisplatin,MK-2206,14,34,MDA.MB.157,55,breast,2,0
Cisplatin,MK-2206,14,34,MDA.MB.231,56,breast,2,0
Cisplatin,MK-2206,14,34,MDA.MB.361,57,breast,2,0
Cisplatin,MK-2206,14,34,MDA.MB.415,58,breast,2,0
Cisplatin,MK-2206,14,34,MDA.MB.436,59,breast,2,0
Cisplatin,MK-2206,14,34,MDA.MB.453,60,breast,2,0
Cisplatin,MK-2206,14,34,MDA.MB.468,61,breast,2,0
Cisplatin,MK-2206,14,34,MFM.223,63,breast,2,0
Cisplatin,MK-2206,14,34,OCUB.M,67,breast,2,0
Cisplatin,MK-2206,14,34,T47D,90,breast,2,0
Cisplatin,MK-2206,14,34,UACC.893,92,breast,2,0
Cisplatin,Palbociclib,14,41,AU565,2,breast,2,0
Cisplatin,Pictilisib,14,44,HCC38,31,breast,2,0
Cisplatin,Pictilisib,14,44,HCC70,32,breast,2,0
Cisplatin,Pictilisib,14,44,Hs.578.T,35,breast,2,0
Cisplatin,Pictilisib,14,44,JIMT.1,42,breast,2,0
Cisplatin,Pictilisib,14,44,MCF7,54,breast,2,0
Cisplatin,Pictilisib,14,44,MDA.MB.157,55,breast,2,0
Cisplatin,Pictilisib,14,44,MDA.MB.231,56,breast,2,0
Cisplatin,Pictilisib,14,44,MDA.MB.361,57,breast,2,0
Cisplatin,Pictilisib,14,44,MDA.MB.415,58,breast,2,0
Cisplatin,Pictilisib,14,44,MDA.MB.436,59,breast,2,0
Cisplatin,Pictilisib,14,44,MDA.MB.453,60,breast,2,0
Cisplatin,Pictilisib,14,44,MDA.MB.468,61,breast,2,0
Cisplatin,Pictilisib,14,44,MFM.223,63,breast,2,0
Cisplatin,Pictilisib,14,44,OCUB.M,67,breast,2,0
Cisplatin,Pictilisib,14,44,T47D,90,breast,2,0
Cisplatin,Pictilisib,14,44,UACC.893,92,breast,2,0
Cisplatin,AZD8055,14,9,AU565,2,breast,2,0
Cisplatin,Palbociclib,14,41,BT.549,3,breast,2,0
Cisplatin,Palbociclib,14,41,CAL.120,6,breast,2,0
Cisplatin,Palbociclib,14,41,CAL.51,7,breast,2,0
Cisplatin,Palbociclib,14,41,CAMA.1,8,breast,2,0
Cisplatin,Palbociclib,14,41,COLO.824,15,breast,2,0
Cisplatin,Palbociclib,14,41,DU.4475,17,breast,2,0
Cisplatin,Palbociclib,14,41,EFM.19,18,breast,2,0
Cisplatin,Palbociclib,14,41,EVSA.T,19,breast,2,0
Cisplatin,Palbociclib,14,41,HCC1143,21,breast,2,0
Cisplatin,Palbociclib,14,41,HCC1187,22,breast,2,0
Cisplatin,Palbociclib,14,41,HCC1395,23,breast,2,0
Cisplatin,Palbociclib,14,41,HCC1419,24,breast,2,0
Cisplatin,Palbociclib,14,41,HCC1428,25,breast,2,0
Cisplatin,Palbociclib,14,41,HCC1806,26,breast,2,0
Cisplatin,Palbociclib,14,41,HCC1937,27,breast,2,0
Cisplatin,Palbociclib,14,41,HCC1954,28,breast,2,0
Cisplatin,Palbociclib,14,41,HCC202,29,breast,2,0
Cisplatin,Palbociclib,14,41,HCC38,31,breast,2,0
Cisplatin,Palbociclib,14,41,HCC70,32,breast,2,0
Cisplatin,Palbociclib,14,41,Hs.578.T,35,breast,2,0
Cisplatin,Palbociclib,14,41,JIMT.1,42,breast,2,0
Cisplatin,Palbociclib,14,41,MCF7,54,breast,2,0
Cisplatin,Palbociclib,14,41,MDA.MB.157,55,breast,2,0
Cisplatin,Palbociclib,14,41,MDA.MB.231,56,breast,2,0
Cisplatin,Palbociclib,14,41,MDA.MB.361,57,breast,2,0
Cisplatin,Palbociclib,14,41,MDA.MB.415,58,breast,2,0
Cisplatin,Palbociclib,14,41,MDA.MB.436,59,breast,2,0
Cisplatin,Palbociclib,14,41,MDA.MB.453,60,breast,2,0
Cisplatin,Palbociclib,14,41,MDA.MB.468,61,breast,2,0
Cisplatin,Palbociclib,14,41,MFM.223,63,breast,2,0
Cisplatin,Palbociclib,14,41,OCUB.M,67,breast,2,0
Cisplatin,Palbociclib,14,41,T47D,90,breast,2,0
Cisplatin,Palbociclib,14,41,UACC.893,92,breast,2,0
Cisplatin,Pictilisib,14,44,AU565,2,breast,2,0
Cisplatin,Pictilisib,14,44,BT.549,3,breast,2,0
Cisplatin,Pictilisib,14,44,CAL.120,6,breast,2,0
Cisplatin,Pictilisib,14,44,CAL.51,7,breast,2,0
Cisplatin,Pictilisib,14,44,CAMA.1,8,breast,2,0
Cisplatin,Pictilisib,14,44,COLO.824,15,breast,2,0
Cisplatin,Pictilisib,14,44,DU.4475,17,breast,2,0
Cisplatin,Pictilisib,14,44,EFM.19,18,breast,2,0
Cisplatin,Pictilisib,14,44,EVSA.T,19,breast,2,0
Cisplatin,Pictilisib,14,44,HCC1143,21,breast,2,0
Cisplatin,Pictilisib,14,44,HCC1187,22,breast,2,0
Cisplatin,Pictilisib,14,44,HCC1395,23,breast,2,0
Cisplatin,Pictilisib,14,44,HCC1419,24,breast,2,0
Cisplatin,Pictilisib,14,44,HCC1428,25,breast,2,0
Cisplatin,Pictilisib,14,44,HCC1806,26,breast,2,0
Cisplatin,Pictilisib,14,44,HCC1937,27,breast,2,0
Cisplatin,Pictilisib,14,44,HCC1954,28,breast,2,0
Cisplatin,Paclitaxel,14,40,CAL.51,7,breast,2,0
Cisplatin,AZD8055,14,9,BT.549,3,breast,2,0
Cisplatin,AZD8055,14,9,CAL.120,6,breast,2,0
Cisplatin,AZD8055,14,9,CAL.51,7,breast,2,0
Cisplatin,AZD8055,14,9,CAMA.1,8,breast,2,0
Cisplatin,AZD8055,14,9,COLO.824,15,breast,2,0
Cisplatin,AZD8055,14,9,DU.4475,17,breast,2,0
Cisplatin,AZD8055,14,9,EFM.19,18,breast,2,0
Cisplatin,AZD8055,14,9,EVSA.T,19,breast,2,0
Cisplatin,AZD8055,14,9,HCC1143,21,breast,2,0
Cisplatin,AZD8055,14,9,HCC1187,22,breast,2,0
Cisplatin,AZD8055,14,9,HCC1395,23,breast,2,0
Cisplatin,AZD8055,14,9,HCC1419,24,breast,2,0
Cisplatin,AZD8055,14,9,HCC1428,25,breast,2,0
Cisplatin,AZD8055,14,9,HCC1806,26,breast,2,0
Cisplatin,AZD8055,14,9,HCC1937,27,breast,2,0
Cisplatin,AZD8055,14,9,HCC1954,28,breast,2,0
Cisplatin,AZD8055,14,9,HCC38,31,breast,2,0
Cisplatin,AZD8055,14,9,HCC70,32,breast,2,0
Cisplatin,AZD8055,14,9,Hs.578.T,35,breast,2,0
Cisplatin,AZD8055,14,9,JIMT.1,42,breast,2,0
Cisplatin,AZD8055,14,9,MCF7,54,breast,2,0
Cisplatin,AZD8055,14,9,MDA.MB.157,55,breast,2,0
Cisplatin,AZD8055,14,9,MDA.MB.231,56,breast,2,0
Cisplatin,AZD8055,14,9,MDA.MB.361,57,breast,2,0
Cisplatin,AZD8055,14,9,MDA.MB.415,58,breast,2,0
Cisplatin,AZD8055,14,9,MDA.MB.436,59,breast,2,0
Cisplatin,AZD8055,14,9,MDA.MB.453,60,breast,2,0
Cisplatin,AZD8055,14,9,MDA.MB.468,61,breast,2,0
Cisplatin,AZD8055,14,9,MFM.223,63,breast,2,0
Cisplatin,AZD8055,14,9,OCUB.M,67,breast,2,0
Cisplatin,AZD8055,14,9,T47D,90,breast,2,0
Cisplatin,AZD8055,14,9,UACC.893,92,breast,2,0
Cisplatin,5-Fluorouracil,14,1,AU565,2,breast,2,0
Cisplatin,Paclitaxel,14,40,CAMA.1,8,breast,2,0
Cisplatin,Paclitaxel,14,40,COLO.824,15,breast,2,0
Cisplatin,Paclitaxel,14,40,DU.4475,17,breast,2,0
Cisplatin,Paclitaxel,14,40,EFM.19,18,breast,2,0
Cisplatin,Paclitaxel,14,40,EVSA.T,19,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC1143,21,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC1187,22,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC1395,23,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC1419,24,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC1428,25,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC1806,26,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC1937,27,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC1954,28,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC38,31,breast,2,0
Cisplatin,Paclitaxel,14,40,HCC70,32,breast,2,0
Cisplatin,Paclitaxel,14,40,Hs.578.T,35,breast,2,0
Cisplatin,Paclitaxel,14,40,JIMT.1,42,breast,2,0
Cisplatin,Paclitaxel,14,40,MCF7,54,breast,2,0
Cisplatin,Paclitaxel,14,40,MDA.MB.157,55,breast,2,0
Cisplatin,Paclitaxel,14,40,MDA.MB.231,56,breast,2,0
Cisplatin,Paclitaxel,14,40,MDA.MB.361,57,breast,2,0
Cisplatin,Paclitaxel,14,40,MDA.MB.415,58,breast,2,0
Cisplatin,Paclitaxel,14,40,MDA.MB.436,59,breast,2,0
Cisplatin,Paclitaxel,14,40,MDA.MB.453,60,breast,2,0
Cisplatin,Paclitaxel,14,40,MDA.MB.468,61,breast,2,0
Cisplatin,Paclitaxel,14,40,MFM.223,63,breast,2,0
Cisplatin,Paclitaxel,14,40,OCUB.M,67,breast,2,0
Cisplatin,Paclitaxel,14,40,T47D,90,breast,2,0
Cisplatin,Paclitaxel,14,40,UACC.893,92,breast,2,0
Cisplatin,Crizotinib,14,15,AU565,2,breast,2,0
Cisplatin,Crizotinib,14,15,BT.549,3,breast,2,0
Cisplatin,Crizotinib,14,15,CAL.120,6,breast,2,0
Cisplatin,Crizotinib,14,15,CAL.51,7,breast,2,0
Cisplatin,Crizotinib,14,15,CAMA.1,8,breast,2,0
Cisplatin,Crizotinib,14,15,COLO.824,15,breast,2,0
Cisplatin,Crizotinib,14,15,DU.4475,17,breast,2,0
Cisplatin,Crizotinib,14,15,EFM.19,18,breast,2,0
Cisplatin,Crizotinib,14,15,EVSA.T,19,breast,2,0
Cisplatin,Crizotinib,14,15,HCC1143,21,breast,2,0
Cisplatin,Crizotinib,14,15,HCC1187,22,breast,2,0
Cisplatin,Crizotinib,14,15,HCC1395,23,breast,2,0
Cisplatin,Crizotinib,14,15,HCC1419,24,breast,2,0
Cisplatin,Crizotinib,14,15,HCC1428,25,breast,2,0
Cisplatin,Crizotinib,14,15,HCC1806,26,breast,2,0
Cisplatin,Crizotinib,14,15,HCC1937,27,breast,2,0
Cisplatin,Crizotinib,14,15,HCC1954,28,breast,2,0
Cisplatin,Crizotinib,14,15,HCC38,31,breast,2,0
Cisplatin,Crizotinib,14,15,HCC70,32,breast,2,0
Cisplatin,Crizotinib,14,15,JIMT.1,42,breast,2,0
Cisplatin,Crizotinib,14,15,MCF7,54,breast,2,0
Cisplatin,Crizotinib,14,15,MDA.MB.157,55,breast,2,0
Cisplatin,Crizotinib,14,15,MDA.MB.231,56,breast,2,0
Cisplatin,Crizotinib,14,15,MDA.MB.361,57,breast,2,0
Cisplatin,Crizotinib,14,15,MDA.MB.415,58,breast,2,0
Cisplatin,Crizotinib,14,15,MDA.MB.436,59,breast,2,0
Cisplatin,Crizotinib,14,15,MDA.MB.453,60,breast,2,0
Cisplatin,Crizotinib,14,15,MDA.MB.468,61,breast,2,0
Cisplatin,Crizotinib,14,15,MFM.223,63,breast,2,0
Cisplatin,Crizotinib,14,15,OCUB.M,67,breast,2,0
Cisplatin,Crizotinib,14,15,T47D,90,breast,2,0
Cisplatin,Crizotinib,14,15,UACC.893,92,breast,2,0
Cisplatin,Sorafenib,14,52,AU565,2,breast,2,0
Cisplatin,5-Fluorouracil,14,1,BT.549,3,breast,2,0
Cisplatin,5-Fluorouracil,14,1,CAL.120,6,breast,2,0
Cisplatin,5-Fluorouracil,14,1,CAL.51,7,breast,2,0
Cisplatin,5-Fluorouracil,14,1,CAMA.1,8,breast,2,0
Cisplatin,5-Fluorouracil,14,1,COLO.824,15,breast,2,0
Cisplatin,5-Fluorouracil,14,1,DU.4475,17,breast,2,0
Cisplatin,5-Fluorouracil,14,1,EFM.19,18,breast,2,0
Cisplatin,5-Fluorouracil,14,1,EVSA.T,19,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC1143,21,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC1187,22,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC1395,23,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC1419,24,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC1428,25,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC1806,26,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC1937,27,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC1954,28,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC202,29,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC38,31,breast,2,0
Cisplatin,5-Fluorouracil,14,1,HCC70,32,breast,2,0
Cisplatin,5-Fluorouracil,14,1,Hs.578.T,35,breast,2,0
Cisplatin,5-Fluorouracil,14,1,JIMT.1,42,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MCF7,54,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MDA.MB.157,55,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MDA.MB.231,56,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MDA.MB.361,57,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MDA.MB.415,58,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MDA.MB.436,59,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MDA.MB.453,60,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MDA.MB.468,61,breast,2,0
Cisplatin,5-Fluorouracil,14,1,MFM.223,63,breast,2,0
Cisplatin,5-Fluorouracil,14,1,OCUB.M,67,breast,2,0
Cisplatin,5-Fluorouracil,14,1,T47D,90,breast,2,0
Cisplatin,5-Fluorouracil,14,1,UACC.893,92,breast,2,0
Cisplatin,Paclitaxel,14,40,AU565,2,breast,2,0
Cisplatin,Paclitaxel,14,40,BT.549,3,breast,2,0
Cisplatin,Paclitaxel,14,40,CAL.120,6,breast,2,0
Cisplatin,Sorafenib,14,52,MFM.223,63,breast,2,0
Cisplatin,Sorafenib,14,52,OCUB.M,67,breast,2,0
Cisplatin,Sorafenib,14,52,BT.549,3,breast,2,0
