Drug1,Drug2,Index1,Index2,Cell_Line,Cindex,Tissue,Tindex,Synergy
Niraparib,Sorafenib,22,29,MDA.MB.436,11,breast,5,-8.942275989
Niraparib,topotecan,22,32,MDA.MB.436,11,breast,5,-1.436955555
MK-5108,Veliparib,23,2,MDA.MB.436,11,breast,5,5.848900092
MK-5108,915019-65-7,23,4,MDA.MB.436,11,breast,5,-4.214197054
MK-5108,Bortezomib,23,5,MDA.MB.436,11,breast,5,-17.25140092
MK-5108,Dasatinib,23,8,MDA.MB.436,11,breast,5,6.158041069
MK-5108,Dinaciclib,23,10,MDA.MB.436,11,breast,5,-15.32560393
MK-5108,Erlotinib,23,12,MDA.MB.436,11,breast,5,-0.072067548
MK-5108,geldanamycin,23,14,MDA.MB.436,11,breast,5,-3.0819123
MK-5108,MK-2206,23,21,MDA.MB.436,11,breast,5,3.311051215
MK-5108,Niraparib,23,22,MDA.MB.436,11,breast,5,6.162533564
MK-5108,Deforolimus,23,24,MDA.MB.436,11,breast,5,4.268190966
MK-5108,891494-63-6,23,36,MDA.MB.436,11,breast,5,-5.641887856
MK-5108,Eloxatin (TN),23,25,MDA.MB.436,11,breast,5,-7.293347599
MK-5108,391210-10-9,23,27,MDA.MB.436,11,breast,5,2.606217491
MK-5108,7-Ethyl-10-hydroxycamptothecin,23,28,MDA.MB.436,11,breast,5,-11.32083095
MK-5108,Sorafenib,23,29,MDA.MB.436,11,breast,5,-7.573413302
MK-5108,topotecan,23,32,MDA.MB.436,11,breast,5,-5.577541463
Deforolimus,915019-65-7,24,4,MDA.MB.436,11,breast,5,10.49880842
Deforolimus,Dinaciclib,24,10,MDA.MB.436,11,breast,5,-1.186038652
Deforolimus,geldanamycin,24,14,MDA.MB.436,11,breast,5,3.168140806
Deforolimus,891494-63-6,24,36,MDA.MB.436,11,breast,5,7.085471006
Deforolimus,Eloxatin (TN),24,25,MDA.MB.436,11,breast,5,-0.052966979
Deforolimus,7-Ethyl-10-hydroxycamptothecin,24,28,MDA.MB.436,11,breast,5,-0.944704705
Deforolimus,Sorafenib,24,29,MDA.MB.436,11,breast,5,-2.130022125
Deforolimus,topotecan,24,32,MDA.MB.436,11,breast,5,4.241784645
Eloxatin (TN),Dinaciclib,25,10,MDA.MB.436,11,breast,5,-6.30074641
Eloxatin (TN),891494-63-6,25,36,MDA.MB.436,11,breast,5,1.220009548
Eloxatin (TN),Sorafenib,25,29,MDA.MB.436,11,breast,5,-14.39800505
paclitaxel,Veliparib,26,2,MDA.MB.436,11,breast,5,3.933690454
paclitaxel,MK-1775,26,3,MDA.MB.436,11,breast,5,1.684560402
paclitaxel,915019-65-7,26,4,MDA.MB.436,11,breast,5,1.919570807
paclitaxel,Bortezomib,26,5,MDA.MB.436,11,breast,5,-2.417099541
paclitaxel,Dasatinib,26,8,MDA.MB.436,11,breast,5,1.255534538
paclitaxel,Dinaciclib,26,10,MDA.MB.436,11,breast,5,0.10337725
paclitaxel,Erlotinib,26,12,MDA.MB.436,11,breast,5,0.798261696
paclitaxel,geldanamycin,26,14,MDA.MB.436,11,breast,5,3.428486171
paclitaxel,L-778123 free base,26,16,MDA.MB.436,11,breast,5,-2.563664962
paclitaxel,Lapatinib,26,17,MDA.MB.436,11,breast,5,-1.652188432
paclitaxel,MK-2206,26,21,MDA.MB.436,11,breast,5,3.310917823
paclitaxel,Niraparib,26,22,MDA.MB.436,11,breast,5,-1.127682501
paclitaxel,MK-5108,26,23,MDA.MB.436,11,breast,5,-7.065337988
paclitaxel,Deforolimus,26,24,MDA.MB.436,11,breast,5,0.096837579
paclitaxel,891494-63-6,26,36,MDA.MB.436,11,breast,5,-1.519722773
paclitaxel,391210-10-9,26,27,MDA.MB.436,11,breast,5,-2.039730031
paclitaxel,Sorafenib,26,29,MDA.MB.436,11,breast,5,-5.454408766
paclitaxel,Sunitinib,26,30,MDA.MB.436,11,breast,5,-0.692048212
paclitaxel,temozolomide,26,31,MDA.MB.436,11,breast,5,-4.564932173
paclitaxel,Vorinostat,26,35,MDA.MB.436,11,breast,5,2.281635151
391210-10-9,Veliparib,27,2,MDA.MB.436,11,breast,5,3.085398761
391210-10-9,915019-65-7,27,4,MDA.MB.436,11,breast,5,5.057320971
391210-10-9,Bortezomib,27,5,MDA.MB.436,11,breast,5,-8.697560989
391210-10-9,Dasatinib,27,8,MDA.MB.436,11,breast,5,1.750212424
391210-10-9,Dinaciclib,27,10,MDA.MB.436,11,breast,5,-2.429656356
391210-10-9,geldanamycin,27,14,MDA.MB.436,11,breast,5,2.854324268
391210-10-9,Deforolimus,27,24,MDA.MB.436,11,breast,5,6.073777295
391210-10-9,891494-63-6,27,36,MDA.MB.436,11,breast,5,3.598395381
391210-10-9,Eloxatin (TN),27,25,MDA.MB.436,11,breast,5,-0.898523756
391210-10-9,7-Ethyl-10-hydroxycamptothecin,27,28,MDA.MB.436,11,breast,5,-6.019184377
391210-10-9,Sorafenib,27,29,MDA.MB.436,11,breast,5,-4.171753235
391210-10-9,topotecan,27,32,MDA.MB.436,11,breast,5,-0.72745566
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,28,10,MDA.MB.436,11,breast,5,-4.683136705
7-Ethyl-10-hydroxycamptothecin,891494-63-6,28,36,MDA.MB.436,11,breast,5,3.312589707
7-Ethyl-10-hydroxycamptothecin,Sorafenib,28,29,MDA.MB.436,11,breast,5,-5.436282444
Sorafenib,Dinaciclib,29,10,MDA.MB.436,11,breast,5,-5.842206309
Sorafenib,891494-63-6,29,36,MDA.MB.436,11,breast,5,-6.116646849
Sunitinib,Veliparib,30,2,MDA.MB.436,11,breast,5,3.913167639
Sunitinib,MK-1775,30,3,MDA.MB.436,11,breast,5,1.046535747
Sunitinib,915019-65-7,30,4,MDA.MB.436,11,breast,5,10.86664435
Sunitinib,Bortezomib,30,5,MDA.MB.436,11,breast,5,-1.789952995
Sunitinib,Dasatinib,30,8,MDA.MB.436,11,breast,5,9.946120855
Sunitinib,Dinaciclib,30,10,MDA.MB.436,11,breast,5,-0.638491948
Sunitinib,Erlotinib,30,12,MDA.MB.436,11,breast,5,4.765412458
Sunitinib,geldanamycin,30,14,MDA.MB.436,11,breast,5,3.939818822
Sunitinib,Lapatinib,30,17,MDA.MB.436,11,breast,5,1.166748445
Sunitinib,MK-2206,30,21,MDA.MB.436,11,breast,5,8.944442219
Sunitinib,Niraparib,30,22,MDA.MB.436,11,breast,5,0.780589253
Sunitinib,MK-5108,30,23,MDA.MB.436,11,breast,5,-3.565283543
Sunitinib,Deforolimus,30,24,MDA.MB.436,11,breast,5,9.833160918
Sunitinib,891494-63-6,30,36,MDA.MB.436,11,breast,5,3.40802818
Sunitinib,Eloxatin (TN),30,25,MDA.MB.436,11,breast,5,-10.13791361
Sunitinib,391210-10-9,30,27,MDA.MB.436,11,breast,5,7.893595665
Sunitinib,7-Ethyl-10-hydroxycamptothecin,30,28,MDA.MB.436,11,breast,5,-0.152366233
Sunitinib,Sorafenib,30,29,MDA.MB.436,11,breast,5,-13.89962691
Sunitinib,temozolomide,30,31,MDA.MB.436,11,breast,5,-32.17739684
Sunitinib,topotecan,30,32,MDA.MB.436,11,breast,5,-5.796305186
temozolomide,Veliparib,31,2,MDA.MB.436,11,breast,5,8.904069916
temozolomide,MK-1775,31,3,MDA.MB.436,11,breast,5,-23.91931852
temozolomide,915019-65-7,31,4,MDA.MB.436,11,breast,5,-26.49343444
temozolomide,Bortezomib,31,5,MDA.MB.436,11,breast,5,-2.070772253
temozolomide,Dasatinib,31,8,MDA.MB.436,11,breast,5,-2.059172859
temozolomide,Dinaciclib,31,10,MDA.MB.436,11,breast,5,-2.598515528
temozolomide,Erlotinib,31,12,MDA.MB.436,11,breast,5,-14.54362635
temozolomide,geldanamycin,31,14,MDA.MB.436,11,breast,5,-1.775844829
temozolomide,Lapatinib,31,17,MDA.MB.436,11,breast,5,5.445554953
temozolomide,MK-2206,31,21,MDA.MB.436,11,breast,5,-4.697015035
temozolomide,Niraparib,31,22,MDA.MB.436,11,breast,5,-0.138849976
temozolomide,MK-5108,31,23,MDA.MB.436,11,breast,5,2.713167824
temozolomide,Deforolimus,31,24,MDA.MB.436,11,breast,5,-1.500854345
temozolomide,891494-63-6,31,36,MDA.MB.436,11,breast,5,-6.807950172
temozolomide,Eloxatin (TN),31,25,MDA.MB.436,11,breast,5,-27.20567328
temozolomide,391210-10-9,31,27,MDA.MB.436,11,breast,5,0.763786722
temozolomide,7-Ethyl-10-hydroxycamptothecin,31,28,MDA.MB.436,11,breast,5,-25.36000493
temozolomide,Sorafenib,31,29,MDA.MB.436,11,breast,5,-7.630758685
temozolomide,topotecan,31,32,MDA.MB.436,11,breast,5,-14.8736408
topotecan,915019-65-7,32,4,MDA.MB.436,11,breast,5,5.989467217
topotecan,Dinaciclib,32,10,MDA.MB.436,11,breast,5,-0.425969003
topotecan,891494-63-6,32,36,MDA.MB.436,11,breast,5,-0.21966347
topotecan,Sorafenib,32,29,MDA.MB.436,11,breast,5,-2.937723277
vinblastine,Veliparib,33,2,MDA.MB.436,11,breast,5,-3.129120771
vinblastine,MK-1775,33,3,MDA.MB.436,11,breast,5,1.019211446
vinblastine,915019-65-7,33,4,MDA.MB.436,11,breast,5,5.110917098
vinblastine,Bortezomib,33,5,MDA.MB.436,11,breast,5,-2.965308316
vinblastine,Dasatinib,33,8,MDA.MB.436,11,breast,5,2.811014685
vinblastine,Dinaciclib,33,10,MDA.MB.436,11,breast,5,-4.051635617
vinblastine,Erlotinib,33,12,MDA.MB.436,11,breast,5,5.071087244
vinblastine,geldanamycin,33,14,MDA.MB.436,11,breast,5,0.517002228
vinblastine,L-778123 free base,33,16,MDA.MB.436,11,breast,5,10.56308079
vinblastine,Lapatinib,33,17,MDA.MB.436,11,breast,5,-7.872268207
vinblastine,MK-2206,33,21,MDA.MB.436,11,breast,5,-0.300192858
vinblastine,Niraparib,33,22,MDA.MB.436,11,breast,5,0.08222199
vinblastine,MK-5108,33,23,MDA.MB.436,11,breast,5,-11.93788312
vinblastine,Deforolimus,33,24,MDA.MB.436,11,breast,5,0.689195964
vinblastine,891494-63-6,33,36,MDA.MB.436,11,breast,5,-3.196146334
vinblastine,391210-10-9,33,27,MDA.MB.436,11,breast,5,1.44013993
vinblastine,Sorafenib,33,29,MDA.MB.436,11,breast,5,-16.51777313
vinblastine,Sunitinib,33,30,MDA.MB.436,11,breast,5,-1.540349455
vinblastine,temozolomide,33,31,MDA.MB.436,11,breast,5,-7.254297054
vinblastine,Vorinostat,33,35,MDA.MB.436,11,breast,5,0.146187751
vinorelbine,Veliparib,34,2,MDA.MB.436,11,breast,5,2.481173144
vinorelbine,MK-1775,34,3,MDA.MB.436,11,breast,5,-3.149523573
vinorelbine,915019-65-7,34,4,MDA.MB.436,11,breast,5,4.049639107
vinorelbine,Bortezomib,34,5,MDA.MB.436,11,breast,5,-5.796563186
vinorelbine,Dasatinib,34,8,MDA.MB.436,11,breast,5,-2.066841334
vinorelbine,Dinaciclib,34,10,MDA.MB.436,11,breast,5,-3.1371417
vinorelbine,Erlotinib,34,12,MDA.MB.436,11,breast,5,3.537645719
vinorelbine,geldanamycin,34,14,MDA.MB.436,11,breast,5,0.670013071
vinorelbine,Lapatinib,34,17,MDA.MB.436,11,breast,5,-13.87338933
vinorelbine,MK-2206,34,21,MDA.MB.436,11,breast,5,1.557500736
vinorelbine,Niraparib,34,22,MDA.MB.436,11,breast,5,-1.460039964
vinorelbine,MK-5108,34,23,MDA.MB.436,11,breast,5,-19.63002735
vinorelbine,Deforolimus,34,24,MDA.MB.436,11,breast,5,-1.909124162
vinorelbine,891494-63-6,34,36,MDA.MB.436,11,breast,5,-1.060411648
vinorelbine,391210-10-9,34,27,MDA.MB.436,11,breast,5,-7.457157312
vinorelbine,Sorafenib,34,29,MDA.MB.436,11,breast,5,-12.67576262
vinorelbine,Sunitinib,34,30,MDA.MB.436,11,breast,5,-3.607158584
vinorelbine,temozolomide,34,31,MDA.MB.436,11,breast,5,-5.716769289
vinorelbine,Vorinostat,34,35,MDA.MB.436,11,breast,5,-2.405296552
Vorinostat,Veliparib,35,2,MDA.MB.436,11,breast,5,3.613331878
Vorinostat,MK-1775,35,3,MDA.MB.436,11,breast,5,3.833483285
Vorinostat,915019-65-7,35,4,MDA.MB.436,11,breast,5,6.407276562
Vorinostat,Bortezomib,35,5,MDA.MB.436,11,breast,5,-2.109954127
Vorinostat,Dasatinib,35,8,MDA.MB.436,11,breast,5,-1.905137803
Vorinostat,Dinaciclib,35,10,MDA.MB.436,11,breast,5,-5.644880254
Vorinostat,Erlotinib,35,12,MDA.MB.436,11,breast,5,4.253110601
Vorinostat,geldanamycin,35,14,MDA.MB.436,11,breast,5,4.496468595
Vorinostat,gemcitabine,35,15,MDA.MB.436,11,breast,5,4.95585113
Vorinostat,Lapatinib,35,17,MDA.MB.436,11,breast,5,0.700196214
Vorinostat,MK-2206,35,21,MDA.MB.436,11,breast,5,5.202763568
Vorinostat,Niraparib,35,22,MDA.MB.436,11,breast,5,4.422961807
Vorinostat,MK-5108,35,23,MDA.MB.436,11,breast,5,-2.57627796
Vorinostat,Deforolimus,35,24,MDA.MB.436,11,breast,5,4.669663128
Vorinostat,891494-63-6,35,36,MDA.MB.436,11,breast,5,3.613885941
Vorinostat,Eloxatin (TN),35,25,MDA.MB.436,11,breast,5,-0.011798328
Vorinostat,391210-10-9,35,27,MDA.MB.436,11,breast,5,5.771258449
Vorinostat,7-Ethyl-10-hydroxycamptothecin,35,28,MDA.MB.436,11,breast,5,-0.641415363
Vorinostat,Sorafenib,35,29,MDA.MB.436,11,breast,5,-6.426376984
Vorinostat,Sunitinib,35,30,MDA.MB.436,11,breast,5,0.288620488
Vorinostat,temozolomide,35,31,MDA.MB.436,11,breast,5,-6.182489127
Vorinostat,topotecan,35,32,MDA.MB.436,11,breast,5,0.854771566
5-Fluorouracil,Veliparib,1,2,OCUB.M,17,breast,5,-5.879737245
5-Fluorouracil,MK-1775,1,3,OCUB.M,17,breast,5,6.702957588
5-Fluorouracil,915019-65-7,1,4,OCUB.M,17,breast,5,1.170481581
5-Fluorouracil,Bortezomib,1,5,OCUB.M,17,breast,5,-4.769711146
5-Fluorouracil,Dasatinib,1,8,OCUB.M,17,breast,5,0.796073095
5-Fluorouracil,Dinaciclib,1,10,OCUB.M,17,breast,5,-7.409131366
5-Fluorouracil,Erlotinib,1,12,OCUB.M,17,breast,5,4.883189403
5-Fluorouracil,geldanamycin,1,14,OCUB.M,17,breast,5,2.197240752
5-Fluorouracil,L-778123 free base,1,16,OCUB.M,17,breast,5,5.80790244
5-Fluorouracil,Lapatinib,1,17,OCUB.M,17,breast,5,-5.567518987
5-Fluorouracil,MK-2206,1,21,OCUB.M,17,breast,5,-11.53504963
5-Fluorouracil,Niraparib,1,22,OCUB.M,17,breast,5,3.685131565
5-Fluorouracil,MK-5108,1,23,OCUB.M,17,breast,5,0.152492582
5-Fluorouracil,Deforolimus,1,24,OCUB.M,17,breast,5,4.767070198
5-Fluorouracil,891494-63-6,1,36,OCUB.M,17,breast,5,18.29684231
5-Fluorouracil,391210-10-9,1,27,OCUB.M,17,breast,5,2.921643797
5-Fluorouracil,Sorafenib,1,29,OCUB.M,17,breast,5,-3.557434702
5-Fluorouracil,Sunitinib,1,30,OCUB.M,17,breast,5,4.693725463
5-Fluorouracil,temozolomide,1,31,OCUB.M,17,breast,5,-23.99034592
5-Fluorouracil,Vorinostat,1,35,OCUB.M,17,breast,5,-4.425409387
Veliparib,915019-65-7,2,4,OCUB.M,17,breast,5,-33.49312813
Veliparib,Dinaciclib,2,10,OCUB.M,17,breast,5,-31.32035336
Veliparib,geldanamycin,2,14,OCUB.M,17,breast,5,1.420774448
Veliparib,Deforolimus,2,24,OCUB.M,17,breast,5,-22.9741522
Veliparib,891494-63-6,2,36,OCUB.M,17,breast,5,-6.860594082
Veliparib,Eloxatin (TN),2,25,OCUB.M,17,breast,5,1.111405798
Veliparib,7-Ethyl-10-hydroxycamptothecin,2,28,OCUB.M,17,breast,5,-32.50216016
Veliparib,Sorafenib,2,29,OCUB.M,17,breast,5,-0.029694661
Veliparib,topotecan,2,32,OCUB.M,17,breast,5,-9.34689247
MK-1775,Veliparib,3,2,OCUB.M,17,breast,5,-64.15122806
MK-1775,915019-65-7,3,4,OCUB.M,17,breast,5,8.406127602
MK-1775,Bortezomib,3,5,OCUB.M,17,breast,5,-7.022887452
MK-1775,Dasatinib,3,8,OCUB.M,17,breast,5,4.270501477
MK-1775,Dinaciclib,3,10,OCUB.M,17,breast,5,-1.362672377
MK-1775,Erlotinib,3,12,OCUB.M,17,breast,5,2.968855554
MK-1775,geldanamycin,3,14,OCUB.M,17,breast,5,-9.267517247
MK-1775,Lapatinib,3,17,OCUB.M,17,breast,5,9.669458402
MK-1775,MK-2206,3,21,OCUB.M,17,breast,5,1.099814395
MK-1775,Niraparib,3,22,OCUB.M,17,breast,5,29.044056
MK-1775,MK-5108,3,23,OCUB.M,17,breast,5,1.944595083
MK-1775,Deforolimus,3,24,OCUB.M,17,breast,5,16.43519383
MK-1775,891494-63-6,3,36,OCUB.M,17,breast,5,23.40507605
MK-1775,Eloxatin (TN),3,25,OCUB.M,17,breast,5,6.765726661
MK-1775,391210-10-9,3,27,OCUB.M,17,breast,5,-0.544899901
MK-1775,7-Ethyl-10-hydroxycamptothecin,3,28,OCUB.M,17,breast,5,4.641132259
MK-1775,Sorafenib,3,29,OCUB.M,17,breast,5,2.401864222
MK-1775,topotecan,3,32,OCUB.M,17,breast,5,14.29128641
915019-65-7,Dinaciclib,4,10,OCUB.M,17,breast,5,-0.594641025
915019-65-7,891494-63-6,4,36,OCUB.M,17,breast,5,-10.9646486
915019-65-7,Eloxatin (TN),4,25,OCUB.M,17,breast,5,1.391014542
915019-65-7,7-Ethyl-10-hydroxycamptothecin,4,28,OCUB.M,17,breast,5,3.231004949
915019-65-7,Sorafenib,4,29,OCUB.M,17,breast,5,2.578499836
Bortezomib,Veliparib,5,2,OCUB.M,17,breast,5,-23.28281269
Bortezomib,915019-65-7,5,4,OCUB.M,17,breast,5,2.052288477
Bortezomib,Dasatinib,5,8,OCUB.M,17,breast,5,-0.750529905
Bortezomib,Dinaciclib,5,10,OCUB.M,17,breast,5,-5.489982386
Bortezomib,geldanamycin,5,14,OCUB.M,17,breast,5,-8.740181762
Bortezomib,Deforolimus,5,24,OCUB.M,17,breast,5,2.086278845
Bortezomib,891494-63-6,5,36,OCUB.M,17,breast,5,-1.170213167
Bortezomib,Eloxatin (TN),5,25,OCUB.M,17,breast,5,-4.486567197
Bortezomib,7-Ethyl-10-hydroxycamptothecin,5,28,OCUB.M,17,breast,5,3.388029419
Bortezomib,Sorafenib,5,29,OCUB.M,17,breast,5,-0.861509656
Bortezomib,topotecan,5,32,OCUB.M,17,breast,5,-1.4138096
Carboplatinum,Veliparib,6,2,OCUB.M,17,breast,5,10.06529353
Carboplatinum,MK-1775,6,3,OCUB.M,17,breast,5,-1.742412073
Carboplatinum,915019-65-7,6,4,OCUB.M,17,breast,5,-3.348621758
Carboplatinum,Bortezomib,6,5,OCUB.M,17,breast,5,-5.348279094
Carboplatinum,Dasatinib,6,8,OCUB.M,17,breast,5,6.460808449
Carboplatinum,Dinaciclib,6,10,OCUB.M,17,breast,5,-9.672711381
Carboplatinum,Erlotinib,6,12,OCUB.M,17,breast,5,0.080331401
Carboplatinum,geldanamycin,6,14,OCUB.M,17,breast,5,3.905493985
Carboplatinum,L-778123 free base,6,16,OCUB.M,17,breast,5,1.382241868
Carboplatinum,Lapatinib,6,17,OCUB.M,17,breast,5,-5.343632692
Carboplatinum,MK-2206,6,21,OCUB.M,17,breast,5,-14.90490217
Carboplatinum,Niraparib,6,22,OCUB.M,17,breast,5,2.243484794
Carboplatinum,MK-5108,6,23,OCUB.M,17,breast,5,0.322139318
Carboplatinum,Deforolimus,6,24,OCUB.M,17,breast,5,9.915716093
Carboplatinum,891494-63-6,6,36,OCUB.M,17,breast,5,13.24762587
Carboplatinum,391210-10-9,6,27,OCUB.M,17,breast,5,5.774523694
Carboplatinum,Sorafenib,6,29,OCUB.M,17,breast,5,-11.64395069
Carboplatinum,Sunitinib,6,30,OCUB.M,17,breast,5,2.279569891
Carboplatinum,temozolomide,6,31,OCUB.M,17,breast,5,-23.43987749
Carboplatinum,Vorinostat,6,35,OCUB.M,17,breast,5,-8.016370647
cyclophosphamide,Veliparib,7,2,OCUB.M,17,breast,5,3.183006244
cyclophosphamide,MK-1775,7,3,OCUB.M,17,breast,5,-66.05440669
cyclophosphamide,915019-65-7,7,4,OCUB.M,17,breast,5,-34.25986251
cyclophosphamide,Bortezomib,7,5,OCUB.M,17,breast,5,-47.58747966
cyclophosphamide,Dasatinib,7,8,OCUB.M,17,breast,5,-20.90841613
cyclophosphamide,Dinaciclib,7,10,OCUB.M,17,breast,5,-56.5800328
cyclophosphamide,Erlotinib,7,12,OCUB.M,17,breast,5,-30.52753884
cyclophosphamide,geldanamycin,7,14,OCUB.M,17,breast,5,-23.71637317
cyclophosphamide,L-778123 free base,7,16,OCUB.M,17,breast,5,-0.14610936
cyclophosphamide,Lapatinib,7,17,OCUB.M,17,breast,5,-18.15865627
cyclophosphamide,MK-2206,7,21,OCUB.M,17,breast,5,-29.37511174
cyclophosphamide,Niraparib,7,22,OCUB.M,17,breast,5,-8.500894551
cyclophosphamide,MK-5108,7,23,OCUB.M,17,breast,5,-24.41319434
cyclophosphamide,Deforolimus,7,24,OCUB.M,17,breast,5,-14.80704282
cyclophosphamide,891494-63-6,7,36,OCUB.M,17,breast,5,-6.974062832
cyclophosphamide,391210-10-9,7,27,OCUB.M,17,breast,5,-0.626702241
cyclophosphamide,Sorafenib,7,29,OCUB.M,17,breast,5,-10.77349154
cyclophosphamide,Sunitinib,7,30,OCUB.M,17,breast,5,-13.14130012
cyclophosphamide,temozolomide,7,31,OCUB.M,17,breast,5,10.97290853
cyclophosphamide,Vorinostat,7,35,OCUB.M,17,breast,5,-37.43603294
Dasatinib,Veliparib,8,2,OCUB.M,17,breast,5,-7.780468588
Dasatinib,915019-65-7,8,4,OCUB.M,17,breast,5,3.642503398
Dasatinib,Dinaciclib,8,10,OCUB.M,17,breast,5,7.237393047
Dasatinib,geldanamycin,8,14,OCUB.M,17,breast,5,6.557290511
Dasatinib,Deforolimus,8,24,OCUB.M,17,breast,5,7.832792043
Dasatinib,891494-63-6,8,36,OCUB.M,17,breast,5,9.572540237
Dasatinib,Eloxatin (TN),8,25,OCUB.M,17,breast,5,1.279188148
Dasatinib,7-Ethyl-10-hydroxycamptothecin,8,28,OCUB.M,17,breast,5,-0.617207623
Dasatinib,Sorafenib,8,29,OCUB.M,17,breast,5,4.856348284
Dasatinib,topotecan,8,32,OCUB.M,17,breast,5,5.504035427
dexamethasone,Veliparib,9,2,OCUB.M,17,breast,5,5.148568744
dexamethasone,MK-1775,9,3,OCUB.M,17,breast,5,-59.81215669
dexamethasone,915019-65-7,9,4,OCUB.M,17,breast,5,-34.22683126
dexamethasone,Bortezomib,9,5,OCUB.M,17,breast,5,-47.89219841
dexamethasone,Dasatinib,9,8,OCUB.M,17,breast,5,-18.52772863
dexamethasone,Dinaciclib,9,10,OCUB.M,17,breast,5,-56.22870282
dexamethasone,Erlotinib,9,12,OCUB.M,17,breast,5,-30.80569509
dexamethasone,geldanamycin,9,14,OCUB.M,17,breast,5,-20.35938166
dexamethasone,L-778123 free base,9,16,OCUB.M,17,breast,5,-4.583843735
dexamethasone,Lapatinib,9,17,OCUB.M,17,breast,5,-21.2195469
dexamethasone,MK-2206,9,21,OCUB.M,17,breast,5,-29.40881486
dexamethasone,Niraparib,9,22,OCUB.M,17,breast,5,-3.702675801
dexamethasone,MK-5108,9,23,OCUB.M,17,breast,5,-23.96863184
dexamethasone,Deforolimus,9,24,OCUB.M,17,breast,5,-15.8481522
dexamethasone,891494-63-6,9,36,OCUB.M,17,breast,5,-4.626781581
dexamethasone,391210-10-9,9,27,OCUB.M,17,breast,5,2.493916008
dexamethasone,Sorafenib,9,29,OCUB.M,17,breast,5,-11.70536654
dexamethasone,Sunitinib,9,30,OCUB.M,17,breast,5,-12.53305012
dexamethasone,temozolomide,9,31,OCUB.M,17,breast,5,2.11713778
dexamethasone,Vorinostat,9,35,OCUB.M,17,breast,5,-37.28832982
Dinaciclib,891494-63-6,10,36,OCUB.M,17,breast,5,-6.823127126
doxorubicin,Veliparib,11,2,OCUB.M,17,breast,5,-15.86739476
doxorubicin,MK-1775,11,3,OCUB.M,17,breast,5,6.537721309
doxorubicin,915019-65-7,11,4,OCUB.M,17,breast,5,2.835442884
doxorubicin,Bortezomib,11,5,OCUB.M,17,breast,5,-1.521810664
doxorubicin,Dasatinib,11,8,OCUB.M,17,breast,5,2.330711501
doxorubicin,Dinaciclib,11,10,OCUB.M,17,breast,5,0.614551825
doxorubicin,Erlotinib,11,12,OCUB.M,17,breast,5,2.463893869
doxorubicin,geldanamycin,11,14,OCUB.M,17,breast,5,-9.184429324
doxorubicin,L-778123 free base,11,16,OCUB.M,17,breast,5,-12.4526338
doxorubicin,Lapatinib,11,17,OCUB.M,17,breast,5,6.370673288
doxorubicin,MK-2206,11,21,OCUB.M,17,breast,5,3.473234991
doxorubicin,Niraparib,11,22,OCUB.M,17,breast,5,-15.13716258
doxorubicin,MK-5108,11,23,OCUB.M,17,breast,5,-3.597181016
doxorubicin,Deforolimus,11,24,OCUB.M,17,breast,5,3.799417353
doxorubicin,891494-63-6,11,36,OCUB.M,17,breast,5,-15.45134567
doxorubicin,391210-10-9,11,27,OCUB.M,17,breast,5,-4.527624349
doxorubicin,Sorafenib,11,29,OCUB.M,17,breast,5,-4.205321783
doxorubicin,Sunitinib,11,30,OCUB.M,17,breast,5,-5.748167557
doxorubicin,temozolomide,11,31,OCUB.M,17,breast,5,-14.97516892
doxorubicin,Vorinostat,11,35,OCUB.M,17,breast,5,4.059075712
Erlotinib,Veliparib,12,2,OCUB.M,17,breast,5,-27.09551971
Erlotinib,915019-65-7,12,4,OCUB.M,17,breast,5,7.515897022
Erlotinib,Bortezomib,12,5,OCUB.M,17,breast,5,-3.244560708
Erlotinib,Dasatinib,12,8,OCUB.M,17,breast,5,1.738703993
Erlotinib,Dinaciclib,12,10,OCUB.M,17,breast,5,-4.761339165
Erlotinib,geldanamycin,12,14,OCUB.M,17,breast,5,0.306510434
Erlotinib,Deforolimus,12,24,OCUB.M,17,breast,5,15.20767051
Erlotinib,891494-63-6,12,36,OCUB.M,17,breast,5,-1.190878262
Erlotinib,Eloxatin (TN),12,25,OCUB.M,17,breast,5,0.191899641
Erlotinib,391210-10-9,12,27,OCUB.M,17,breast,5,2.570813102
Erlotinib,7-Ethyl-10-hydroxycamptothecin,12,28,OCUB.M,17,breast,5,3.472692088
Erlotinib,Sorafenib,12,29,OCUB.M,17,breast,5,2.39198062
Erlotinib,topotecan,12,32,OCUB.M,17,breast,5,8.404263691
etoposide,Veliparib,13,2,OCUB.M,17,breast,5,-29.98451176
etoposide,MK-1775,13,3,OCUB.M,17,breast,5,6.402539043
etoposide,915019-65-7,13,4,OCUB.M,17,breast,5,1.37397956
etoposide,Bortezomib,13,5,OCUB.M,17,breast,5,-4.327247351
etoposide,Dasatinib,13,8,OCUB.M,17,breast,5,2.327900555
etoposide,Dinaciclib,13,10,OCUB.M,17,breast,5,-1.257956273
etoposide,Erlotinib,13,12,OCUB.M,17,breast,5,2.369931618
etoposide,geldanamycin,13,14,OCUB.M,17,breast,5,-4.131837861
etoposide,Lapatinib,13,17,OCUB.M,17,breast,5,5.258276104
etoposide,MK-2206,13,21,OCUB.M,17,breast,5,3.680434044
etoposide,Niraparib,13,22,OCUB.M,17,breast,5,-2.442422837
